"NPI","Provider Secondary Practice Location Address- Address Line 1","Provider Secondary Practice Location Address-  Address Line 2","Provider Secondary Practice Location Address - City Name","Provider Secondary Practice Location Address - State Name","Provider Secondary Practice Location Address - Postal Code","Provider Secondary Practice Location Address - Country Code (If outside U.S.)","Provider Secondary Practice Location Address - Telephone Number","Provider Secondary Practice Location Address - Telephone Extension","Provider Practice Location Address - Fax Number"
"1508021791","9625 Northcross Center Ct","Suite 102-F","Huntersville","NC","280787348","US","8002301721","",""
"1508021791","1010 Edgehill Rd N","","Charlotte","NC","282071885","US","7044461900","",""
"1508021791","101 E W T Harris Blvd","Suite 5202","Charlotte","NC","282623485","US","7044031911","",""
"1508021791","315 Medical Park Dr","Suite 202","Concord","NC","280251902","US","7044031911","",""
"1710987763","201 E Grover St","","Shelby","NC","281503917","US","9804873678","",""
"1710987763","10628 Park Rd","","Charlotte","NC","282108407","US","7046677070","",""
"1710987763","2001 Vail Ave","","Charlotte","NC","282071248","US","7043046070","",""
"1710987763","8800 N Tryon St","","Charlotte","NC","282623300","US","7048636241","",""
"1245783745","1350 S Kings Dr","","Charlotte","NC","282072134","US","7044461255","",""
"1245783745","1350 S Kings Dr","","Charlotte","NC","282072134","US","7044461242","",""
"1245783745","101 E W T Harris Blvd","Suite 1213","Charlotte","NC","282623485","US","7048631950","",""
"1245783745","1001 Blythe Blvd","Suite 300 - Cardiac Surgery:","Charlotte","NC","282035866","US","7043730212","",""
"1598079527","123 Professional Park Dr","","Locust","NC","280977712","US","7044036760","",""
"1598079527","2301 US Highway 74 W","Suite 1500","Wadesboro","NC","281707554","US","7049944900","",""
"1487030011","10210 Couloak Dr","Suite E","Charlotte","NC","282167679","US","7048012000","",""
"1487030011","5717 Albemarle Rd","","Charlotte","NC","282121634","US","7045632150","",""
"1487030011","5727 Prosperity Crossing Dr","Suite 1100","Charlotte","NC","282692206","US","7048639930","",""
"1487030011","7810 Providence Rd","Suite 102","Charlotte","NC","282262954","US","7045436636","",""
"1104370303","3333 Burnet Ave","MLC 5021","Cincinnati","OH","45229","US","5136364408","","5136367337"
"1528547833","4525 Cameron Valley Pkwy","Suite 3500","Charlotte","NC","282114369","US","7043028300","",""
"1528547833","945 N 5th St","","Albemarle","NC","280013417","US","9803237790","",""
"1528547833","100 Medical Park Dr","Suite 110","Concord","NC","280252948","US","7044036826","",""
"1528547833","1550 Faulk St","","Monroe","NC","281125086","US","9804420430","",""
"1750390506","14508 James B White Hwy S","","Tabor City","NC","284638358","US","9106537000","",""
"1801806344","1781 Tate Blvd SE","Suite 203","Hickory","NC","286024251","US","7043730212","",""
"1801806344","129 Woodson St","Pediatric Cardiology","Salisbury","NC","281443255","US","7043730212","",""
"1801806344","603 Cox Rd","Suite C - Pediatric Cardiologist","Gastonia","NC","280543432","US","7043730212","",""
"1801806344","100 Medical Park Dr","Suite 310","Concord","NC","280252948","US","7043730212","",""
"1962658856","1350 S Kings Dr","","Charlotte","NC","282072134","US","7044464490","",""
"1962658856","1001 Blythe Blvd","","Charlotte","NC","282035866","US","7043555100","",""
"1578574638","1350 S Kings Dr","","Charlotte","NC","282072134","US","7044461255","",""
"1578574638","101 E W T Harris Blvd","Suite 1213","Charlotte","NC","282623485","US","7048631950","",""
"1578574638","1350 S Kings Dr","","Charlotte","NC","282072134","US","7044464490","",""
"1578574638","1350 S Kings Dr","","Charlotte","NC","282072134","US","7044461242","",""
"1467464305","2550 Court Dr","Suite 202","Gastonia","NC","280542152","US","7048612290","",""
"1467464305","10650 Park Rd","Suite 220","Charlotte","NC","282108538","US","7046673840","",""
"1467464305","1001 Blythe Blvd","Suite 300 - Adult Cardiology","Charlotte","NC","282035866","US","7043730212","",""
"1467464305","1550 Faulk St","Suite 3100","Monroe","NC","281125086","US","7046673410","",""
"1720090384","1001 Blythe Blvd","Suite 300 - Adult Cardiology","Charlotte","NC","282035866","US","7043730212","",""
"1720090384","101 E W T Harris Blvd","Suite 1213","Charlotte","NC","282623485","US","7048631950","",""
"1720090384","447 McAlister Rd","Lincoln Medical Plaza II","Lincolnton","NC","280924114","US","9802126300","",""
"1720090384","100 Medical Park Dr","Suite 210","Concord","NC","280252948","US","7044036100","",""
"1184636532","134 Medical Park Rd","Suite 111 - Adult Cardiology","Mooresville","NC","281178526","US","7048019100","",""
"1184636532","101 E W T Harris Blvd","Suite 1213","Charlotte","NC","282623485","US","7048631950","",""
"1184636532","447 McAlister Rd","Lincoln Medical Plaza II","Lincolnton","NC","280924114","US","9802126300","",""
"1184636532","1001 Blythe Blvd","Suite 300 - Cardiac Surgery:","Charlotte","NC","282035866","US","7043730212","",""
"1588856611","1000 Blythe Blvd","CMC Annex 1st Floor","Charlotte","NC","282035812","US","7043550720","",""
"1588856611","2001 Vail Ave","","Charlotte","NC","282071248","US","7043046070","",""
"1588856611","8800 N Tryon St","","Charlotte","NC","282623300","US","7048636241","",""
"1588856611","10628 Park Rd","","Charlotte","NC","282108407","US","7046677070","",""
"1194737296","1001 Blythe Blvd","Suite 300 - Adult Cardiology","Charlotte","NC","282035866","US","7043730212","",""
"1194737296","134 Medical Park Rd","Suite 111 - Adult Cardiology","Mooresville","NC","281178526","US","7048019100","",""
"1194737296","101 E W T Harris Blvd","Suite 1213","Charlotte","NC","282623485","US","7048631950","",""
"1194737296","447 McAlister Rd","Lincoln Medical Plaza II","Lincolnton","NC","280924114","US","9802126300","",""
"1790917581","1333 S Dickinson Dr","Suite 110","Leland","NC","284516430","US","9103996543","",""
"1790917581","1721 Allens Ln","Suite 100","Wilmington","NC","284033661","US","9103448900","",""
"1790917581","510 Carolina Bay Dr","Suite 100","Wilmington","NC","284032041","US","9103380795","",""
"1528171626","332 N Trade St","Suite 2000","Matthews","NC","281051728","US","7043028500","",""
"1528171626","15110 John J Delaney Dr","Suite 200","Charlotte","NC","282773544","US","7043028100","",""
"1528171626","10650 Park Rd","Suite 420","Charlotte","NC","282108538","US","7043028700","",""
"1528171626","200 S College St","Suite 500","Charlotte","NC","282022012","US","7043028800","",""
"1528050440","1021 Morehead Medical Dr","Suite 6100","Charlotte","NC","282042990","US","9804422000","",""
"1528050440","1023 Edgehill Rd S","","Charlotte","NC","282071829","US","7043558686","",""
"1326528548","1350 S Kings Dr","","Charlotte","NC","282072134","US","7044461255","",""
"1326528548","100 Medical Park Dr","Suite 110","Concord","NC","280252948","US","7044036826","",""
"1326528548","441 McAlister Rd","Suite 1200","Lincolnton","NC","280924126","US","9802126200","",""
"1326528548","2001 Vail Ave","Suite 360","Charlotte","NC","282071248","US","7043041160","",""
"1215042411","1000 Blythe Blvd","CMC Annex 1st Floor","Charlotte","NC","282035812","US","7043550720","",""
"1215042411","3025 Springbank Ln","Suite 100","Charlotte","NC","282263362","US","7044462620","",""
"1215042411","10650 Park Rd","Suite 300","Charlotte","NC","282108538","US","7046673960","",""
"1508114166","100 Medical Park Dr","Suite 110","Concord","NC","280252948","US","7044036826","",""
"1508114166","945 N 5th St","","Albemarle","NC","280013417","US","9803237790","",""
"1508114166","4525 Cameron Valley Pkwy","Suite 3500","Charlotte","NC","282114369","US","7043028300","",""
"1508114166","1550 Faulk St","","Monroe","NC","281125086","US","9804420430","",""
"1275649618","5727 Prosperity Crossing Dr","Suite 1100","Charlotte","NC","282692206","US","7048639930","",""
"1275649618","7810 Providence Rd","Suite 102","Charlotte","NC","282262954","US","7045436636","",""
"1275649618","704 Gold Hill Rd","Suite 1200","Fort Mill","SC","297158906","US","7046673380","",""
"1275649618","5717 Albemarle Rd","","Charlotte","NC","282121634","US","7045632150","",""
"1518073261","5651 Poplar Tent Rd","Suite 200","Concord","NC","280277530","US","7044037020","",""
"1326231481","1350 S Kings Dr","","Charlotte","NC","282072134","US","7044461422","",""
"1326231481","1601 Abbey Pl","Building 2, Suite 200","Charlotte","NC","282093835","US","7045122980","",""
"1326231481","181 Daniel Rd","","Forest City","NC","280437151","US","8282869036","",""
"1811004641","1900 Brunswick Ave","","Charlotte","NC","282071822","US","7043041110","",""
"1013164979","1100 Blythe Blvd","","Charlotte","NC","282035814","US","7043559330","",""
"1013164979","1350 S Kings Dr","","Charlotte","NC","282072134","US","7044461242","",""
"1013164979","10648 Park Rd","","Charlotte","NC","282108407","US","7043559330","",""
"1013164979","301 E Wendover Ave","Suite 412","Greensboro","NC","274011230","US","3362350866","",""
"1467560805","487 Lake Concord Rd NE","","Concord","NC","280252934","US","7044030100","",""
"1467560805","10648 Park Rd","","Charlotte","NC","282108407","US","7046677070","",""
"1467560805","1000 Blythe Blvd","CMC Annex 1st Floor","Charlotte","NC","282035812","US","7043550720","",""
"1467560805","10628 Park Rd","","Charlotte","NC","282108407","US","7046677070","",""
"1568571016","501 Billingsley Rd","Suite B","Charlotte","NC","282111009","US","7044442400","",""
"1568571016","706 W King St","","Kings Mountain","NC","280862708","US","9804875470","",""
"1942319017","8800 N Tryon St","","Charlotte","NC","282623300","US","7048636241","",""
"1942319017","433 McAlister Rd","","Lincolnton","NC","280924147","US","9802126018","",""
"1942319017","2001 Vail Ave","","Charlotte","NC","282071248","US","7043046070","",""
"1942319017","10628 Park Rd","","Charlotte","NC","282108407","US","7046677070","",""
"1548379662","100 Medical Park Dr","Suite 210","Concord","NC","280252948","US","7044036100","",""
"1548379662","1021 Morehead Medical Dr","Suite A","Charlotte","NC","282042990","US","9804422000","",""
"1548379662","10650 Park Rd","Suite 220","Charlotte","NC","282108538","US","7046673840","",""
"1013026152","100 Medical Park Dr","Suite 210","Concord","NC","280252948","US","7044036100","",""
"1447483169","10628 Park Rd","","Charlotte","NC","282108407","US","7046677070","",""
"1447483169","8800 N Tryon St","","Charlotte","NC","282623300","US","7048636241","",""
"1447483169","2001 Vail Ave","","Charlotte","NC","282071248","US","7043046070","",""
"1447483169","1000 Blythe Blvd","CMC Annex 1st Floor","Charlotte","NC","282035812","US","7043550720","",""
"1467646869","1001 Blythe Blvd","Medical Center Plaza, Suite 200","Charlotte","NC","282035866","US","7043818840","",""
"1972605244","2001 Vail Ave","","Charlotte","NC","282071248","US","7043046070","",""
"1548254956","1350 S Kings Dr","","Charlotte","NC","282072134","US","7044461422","",""
"1548254956","101 E W T Harris Blvd","Suite 1121","Charlotte","NC","282623485","US","7047172000","",""
"1548254956","1350 S Kings Dr","","Charlotte","NC","282072134","US","7044461242","",""
"1720211105","1781 Tate Blvd SE","","Hickory","NC","286024251","US","7043818840","",""
"1720211105","2550 Court Dr","","Gastonia","NC","280542152","US","7043818840","",""
"1720211105","14214 Ballantyne Lake Rd","","Charlotte","NC","282773372","US","7043818840","",""
"1720211105","4501 Cameron Valley Pkwy","Suite 300","Charlotte","NC","282114297","US","7043811410","",""
"1255989265","1142 Willagillespie Rd","","Eugene","OR","97401","US","5416663652","",""
"1013342310","100 Medical Park Dr","Suite 110","Concord","NC","280252948","US","7044036826","",""
"1013342310","945 N 5th St","","Albemarle","NC","280013417","US","9803237790","",""
"1013342310","4525 Cameron Valley Pkwy","Suite 3500","Charlotte","NC","282114369","US","7043028300","",""
"1013342310","1550 Faulk St","","Monroe","NC","281125086","US","9804420430","",""
"1164890281","8800 N Tryon St","","Charlotte","NC","282623300","US","7045125363","",""
"1164890281","2001 Vail Ave","","Charlotte","NC","282071248","US","7045125363","",""
"1164890281","1000 Blythe Blvd","","Charlotte","NC","282035812","US","7045125363","",""
"1164890281","433 McAlister Rd","1st Floor","Lincolnton","NC","280924147","US","7045125363","",""
"1750759833","704 Gold Hill Rd","Suite 1200","Fort Mill","SC","297158906","US","7046673380","",""
"1750759833","7810 Providence Rd","Suite 102","Charlotte","NC","282262954","US","7045436636","",""
"1750759833","5727 Prosperity Crossing Dr","Suite 1100","Charlotte","NC","282692206","US","7048639930","",""
"1750759833","5717 Albemarle Rd","","Charlotte","NC","282121634","US","7045632150","",""
"1194974535","1333 S Dickinson Dr","Suite 110","Leland","NC","284516430","US","9103996543","",""
"1194974535","2150 Shipyard Blvd","","Wilmington","NC","284038052","US","9106629480","",""
"1164527313","123 Professional Park Dr","","Locust","NC","280977712","US","7044036760","",""
"1164527313","2301 US Highway 74 W","Suite 1500","Wadesboro","NC","281707554","US","7049944900","",""
"1992800148","1585 Forney Creek Pkwy","Suite 2200","Denver","NC","280379514","US","9802126230","",""
"1467558924","9625 Northcross Center Ct","Suite 102-C","Huntersville","NC","280787348","US","7048011240","",""
"1467558924","920 Church St N","","Concord","NC","280252927","US","7044033664","",""
"1467558924","101 E W T Harris Blvd","Bldg 3000, Suite 3301-C","Charlotte","NC","282623485","US","7044032660","",""
"1518218684","5717 Albemarle Rd","","Charlotte","NC","282121634","US","7045632150","",""
"1518218684","10210 Couloak Dr","Suite E","Charlotte","NC","282167679","US","7048012000","",""
"1518218684","5727 Prosperity Crossing Dr","Suite 1100","Charlotte","NC","282692206","US","7048639930","",""
"1518218684","7810 Providence Rd","Suite 102","Charlotte","NC","282262954","US","7045436636","",""
"1538538723","501 Billingsley Rd","Suite A","Charlotte","NC","282111009","US","7044442400","",""
"1538538723","16740 Davidson Concord Rd","","Davidson","NC","280368746","US","7044442400","",""
"1538538723","706 W King St","","Kings Mountain","NC","280862708","US","9804875470","",""
"1538538723","2301 US Highway 74 W","Room 1051","Wadesboro","NC","281707554","US","7046944520","",""
"1437607215","1350 S Kings Dr","","Charlotte","NC","282072134","US","7044461255","",""
"1437607215","200 Medical Park Dr","Suite 320","Concord","NC","280252982","US","7044466810","",""
"1508965526","1000 Blythe Blvd","CMC Annex 1st Floor","Charlotte","NC","282035812","US","7043550720","",""
"1508965526","2001 Vail Ave","","Charlotte","NC","282071248","US","7043046070","",""
"1508965526","10628 Park Rd","","Charlotte","NC","282108407","US","7046677070","",""
"1508965526","8800 N Tryon St","","Charlotte","NC","282623300","US","7048636241","",""
"1790019800","2131 S 17th St","","Wilmington","NC","284017407","US","9108155830","",""
"1790019800","112 Medical Village Dr","Suite G","Wallace","NC","284661668","US","9102850333","",""
"1194911123","1350 S Kings Dr","","Charlotte","NC","282072134","US","7044461422","",""
"1194911123","14214 Ballantyne Lake Rd","","Charlotte","NC","282773372","US","7043818840","",""
"1194911123","2550 Court Dr","","Gastonia","NC","280542152","US","7043818840","",""
"1194911123","1781 Tate Blvd SE","","Hickory","NC","286024251","US","7043818840","",""
"1811084668","1090 Vinehaven Dr NE","","Concord","NC","280252438","US","7044037580","",""
"1811084668","14214 Ballantyne Lake Rd","Ste 200","Charlotte","NC","282773372","US","7046672681","",""
"1811084668","2550 Court Dr","Ste 202","Gastonia","NC","280542152","US","7044468100","",""
"1255327037","5145 S College Rd","","Wilmington","NC","284122207","US","9107921144","",""
"1255327037","7420 Market St","","Wilmington","NC","284119453","US","9106862525","",""
"1255327037","1960 S 16th St","","Wilmington","NC","284016676","US","9103439991","",""
"1255327037","1333 S Dickinson Dr","Suite 240","Leland","NC","284516430","US","9103320241","",""
